Designator,Value,Package,Mid X,Mid Y,Rotation,Layer
"U71","?","RELAY-SMD_HFD4-5-SR",114.114673,-123.150311,90.000000,top
"U72","?","RELAY-SMD_HFD4-5-SR",114.114673,-136.896311,90.000000,top
"U73","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",115.767495,-103.992311,180.000000,top
"U74","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",112.258673,-77.818311,-90.000000,top
"U75","?","LED-SMD_4P-L2.0-W2.0-BR",114.615995,-51.877811,-90.000000,top
"U76","?","LED-SMD_4P-L2.0-W2.0-BR",111.567995,-51.877811,-90.000000,top
"U77","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",113.020673,-84.168311,180.000000,top
"U78","?","PWRM-TH_BXXXXS-2WR2",125.794969,-63.086311,-90.000000,top
"U79","?","MSOP-10_L3.0-W3.0-P0.50-LS5.0-BL",125.459203,-109.822311,180.000000,top
"U80","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",125.904611,-94.549645,-90.000000,top
"U81","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",125.713203,-89.248311,180.000000,top
"U82","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",125.904611,-97.630319,90.000000,top
"U83","?","WSON-6_L2.0-W2.0-P0.65-TL-EP",122.665203,-100.438311,90.000000,top
"U84","?","SOT-563_L1.6-W1.2-P0.50-LS1.6-TL",122.288159,-116.278643,-90.000000,top
"U85","?","RELAY-SMD_HFD4-5-SR",124.013203,-123.150311,90.000000,top
"U86","?","RELAY-SMD_HFD4-5-SR",124.013203,-136.896311,90.000000,top
"U87","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",125.666025,-103.992311,180.000000,top
"U88","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",122.157203,-77.818311,-90.000000,top
"U89","?","LED-SMD_4P-L2.0-W2.0-BR",124.514525,-51.877811,-90.000000,top
"U90","?","LED-SMD_4P-L2.0-W2.0-BR",121.466525,-51.877811,-90.000000,top
"U91","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",122.919203,-84.168311,180.000000,top
"U92","?","PWRM-TH_BXXXXS-2WR2",135.693499,-63.086311,-90.000000,top
"U93","?","MSOP-10_L3.0-W3.0-P0.50-LS5.0-BL",135.357733,-109.822311,180.000000,top
"U94","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",135.803141,-94.549645,-90.000000,top
"U95","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",135.611733,-89.248311,180.000000,top
"U96","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",135.803141,-97.630319,90.000000,top
"U97","?","WSON-6_L2.0-W2.0-P0.65-TL-EP",132.563733,-100.438311,90.000000,top
"U98","?","SOT-563_L1.6-W1.2-P0.50-LS1.6-TL",132.186689,-116.278643,-90.000000,top
"U99","?","RELAY-SMD_HFD4-5-SR",133.911733,-123.150311,90.000000,top
"U100","?","RELAY-SMD_HFD4-5-SR",133.911733,-136.896311,90.000000,top
"U101","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",135.564555,-103.992311,180.000000,top
"U102","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",132.055733,-77.818311,-90.000000,top
"U103","?","LED-SMD_4P-L2.0-W2.0-BR",134.413055,-51.877811,-90.000000,top
"U104","?","LED-SMD_4P-L2.0-W2.0-BR",131.365055,-51.877811,-90.000000,top
"U105","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",132.817733,-84.168311,180.000000,top
"U106","?","PWRM-TH_BXXXXS-2WR2",145.592029,-63.086311,-90.000000,top
"U107","?","MSOP-10_L3.0-W3.0-P0.50-LS5.0-BL",145.256263,-109.822311,180.000000,top
"U108","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",145.701671,-94.549645,-90.000000,top
"U109","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",145.510263,-89.248311,180.000000,top
"U110","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",145.701671,-97.630319,90.000000,top
"U111","?","WSON-6_L2.0-W2.0-P0.65-TL-EP",142.462263,-100.438311,90.000000,top
"U112","?","SOT-563_L1.6-W1.2-P0.50-LS1.6-TL",142.085219,-116.278643,-90.000000,top
"U113","?","RELAY-SMD_HFD4-5-SR",143.810263,-123.150311,90.000000,top
"U114","?","RELAY-SMD_HFD4-5-SR",143.810263,-136.896311,90.000000,top
"U115","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",145.463085,-103.992311,180.000000,top
"U116","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",141.954263,-77.818311,-90.000000,top
"U117","?","LED-SMD_4P-L2.0-W2.0-BR",144.311585,-51.877811,-90.000000,top
"U118","?","LED-SMD_4P-L2.0-W2.0-BR",141.263585,-51.877811,-90.000000,top
"U119","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",142.716263,-84.168311,180.000000,top
"U120","?","PWRM-TH_BXXXXS-2WR2",155.490559,-63.086311,-90.000000,top
"U121","?","MSOP-10_L3.0-W3.0-P0.50-LS5.0-BL",155.154793,-109.822311,180.000000,top
"U122","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",155.600201,-94.549645,-90.000000,top
"U123","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",155.408793,-89.248311,180.000000,top
"U124","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",155.600201,-97.630319,90.000000,top
"U125","?","WSON-6_L2.0-W2.0-P0.65-TL-EP",152.360793,-100.438311,90.000000,top
"U126","?","SOT-563_L1.6-W1.2-P0.50-LS1.6-TL",151.983749,-116.278643,-90.000000,top
"U127","?","RELAY-SMD_HFD4-5-SR",153.708793,-123.150311,90.000000,top
"U128","?","RELAY-SMD_HFD4-5-SR",153.708793,-136.896311,90.000000,top
"U129","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",155.361615,-103.992311,180.000000,top
"U130","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",151.852793,-77.818311,-90.000000,top
"U131","?","LED-SMD_4P-L2.0-W2.0-BR",154.210115,-51.877811,-90.000000,top
"U132","?","LED-SMD_4P-L2.0-W2.0-BR",151.162115,-51.877811,-90.000000,top
"U133","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",152.614793,-84.168311,180.000000,top
"U134","?","PWRM-TH_BXXXXS-2WR2",165.389089,-63.086311,-90.000000,top
"U135","?","MSOP-10_L3.0-W3.0-P0.50-LS5.0-BL",165.053323,-109.822311,180.000000,top
"U136","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",165.498731,-94.549645,-90.000000,top
"U137","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",165.307323,-89.248311,180.000000,top
"U138","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",165.498731,-97.630319,90.000000,top
"U139","?","WSON-6_L2.0-W2.0-P0.65-TL-EP",162.259323,-100.438311,90.000000,top
"U140","?","SOT-563_L1.6-W1.2-P0.50-LS1.6-TL",161.882279,-116.278643,-90.000000,top
"U141","?","RELAY-SMD_HFD4-5-SR",163.607323,-123.150311,90.000000,top
"U142","?","RELAY-SMD_HFD4-5-SR",163.607323,-136.896311,90.000000,top
"U143","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",165.260145,-103.992311,180.000000,top
"U144","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",161.751323,-77.818311,-90.000000,top
"U145","?","LED-SMD_4P-L2.0-W2.0-BR",164.108645,-51.877811,-90.000000,top
"U146","?","LED-SMD_4P-L2.0-W2.0-BR",161.060645,-51.877811,-90.000000,top
"U147","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",162.513323,-84.168311,180.000000,top
"U148","?","PWRM-TH_BXXXXS-2WR2",175.287619,-63.086311,-90.000000,top
"U149","?","MSOP-10_L3.0-W3.0-P0.50-LS5.0-BL",174.951853,-109.822311,180.000000,top
"U150","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",175.397261,-94.549645,-90.000000,top
"U151","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",175.205853,-89.248311,180.000000,top
"U152","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",175.397261,-97.630319,90.000000,top
"U153","?","WSON-6_L2.0-W2.0-P0.65-TL-EP",172.157853,-100.438311,90.000000,top
"U154","?","SOT-563_L1.6-W1.2-P0.50-LS1.6-TL",171.780809,-116.278643,-90.000000,top
"U155","?","RELAY-SMD_HFD4-5-SR",173.505853,-123.150311,90.000000,top
"U156","?","RELAY-SMD_HFD4-5-SR",173.505853,-136.896311,90.000000,top
"U157","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",175.158675,-103.992311,180.000000,top
"U158","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",171.649853,-77.818311,-90.000000,top
"U159","?","LED-SMD_4P-L2.0-W2.0-BR",174.007175,-51.877811,-90.000000,top
"U160","?","LED-SMD_4P-L2.0-W2.0-BR",170.959175,-51.877811,-90.000000,top
"U161","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",172.411853,-84.168311,180.000000,top
"U162","?","PWRM-TH_BXXXXS-2WR2",185.186149,-63.086311,-90.000000,top
"U163","?","MSOP-10_L3.0-W3.0-P0.50-LS5.0-BL",184.850383,-109.822311,180.000000,top
"U164","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",185.295791,-94.549645,-90.000000,top
"U165","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",185.104383,-89.248311,180.000000,top
"U166","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",185.295791,-97.630319,90.000000,top
"U167","?","WSON-6_L2.0-W2.0-P0.65-TL-EP",182.056383,-100.438311,90.000000,top
"U168","?","SOT-563_L1.6-W1.2-P0.50-LS1.6-TL",181.679339,-116.278643,-90.000000,top
"U169","?","RELAY-SMD_HFD4-5-SR",183.404383,-123.150311,90.000000,top
"U170","?","RELAY-SMD_HFD4-5-SR",183.404383,-136.896311,90.000000,top
"U171","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",185.057205,-103.992311,180.000000,top
"U172","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",181.548383,-77.818311,-90.000000,top
"U173","?","LED-SMD_4P-L2.0-W2.0-BR",183.905705,-51.877811,-90.000000,top
"U174","?","LED-SMD_4P-L2.0-W2.0-BR",180.857705,-51.877811,-90.000000,top
"U175","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",182.310383,-84.168311,180.000000,top
"U176","?","PWRM-TH_BXXXXS-2WR2",195.084679,-63.086311,-90.000000,top
"U177","?","MSOP-10_L3.0-W3.0-P0.50-LS5.0-BL",194.748913,-109.822311,180.000000,top
"U178","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",195.194321,-94.549645,-90.000000,top
"U179","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",195.002913,-89.248311,180.000000,top
"U180","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",195.194321,-97.630319,90.000000,top
"U181","?","WSON-6_L2.0-W2.0-P0.65-TL-EP",191.954913,-100.438311,90.000000,top
"U182","?","SOT-563_L1.6-W1.2-P0.50-LS1.6-TL",191.577869,-116.278643,-90.000000,top
"U183","?","RELAY-SMD_HFD4-5-SR",193.302913,-123.150311,90.000000,top
"U184","?","RELAY-SMD_HFD4-5-SR",193.302913,-136.896311,90.000000,top
"U185","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",194.955735,-103.992311,180.000000,top
"U186","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",191.446913,-77.818311,-90.000000,top
"U187","?","LED-SMD_4P-L2.0-W2.0-BR",193.804235,-51.877811,-90.000000,top
"U188","?","LED-SMD_4P-L2.0-W2.0-BR",190.756235,-51.877811,-90.000000,top
"U189","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",192.208913,-84.168311,180.000000,top
"U190","?","PWRM-TH_BXXXXS-2WR2",204.983209,-63.086311,-90.000000,top
"U191","?","MSOP-10_L3.0-W3.0-P0.50-LS5.0-BL",204.647443,-109.822311,180.000000,top
"U192","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",205.092851,-94.549645,-90.000000,top
"U193","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",204.901443,-89.248311,180.000000,top
"U194","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",205.092851,-97.630319,90.000000,top
"U195","?","WSON-6_L2.0-W2.0-P0.65-TL-EP",201.853443,-100.438311,90.000000,top
"U196","?","SOT-563_L1.6-W1.2-P0.50-LS1.6-TL",201.476399,-116.278643,-90.000000,top
"U197","?","RELAY-SMD_HFD4-5-SR",203.201443,-123.150311,90.000000,top
"U198","?","RELAY-SMD_HFD4-5-SR",203.201443,-136.896311,90.000000,top
"U199","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",204.854265,-103.992311,180.000000,top
"U200","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",201.345443,-77.818311,-90.000000,top
"U201","?","LED-SMD_4P-L2.0-W2.0-BR",203.702765,-51.877811,-90.000000,top
"U202","?","LED-SMD_4P-L2.0-W2.0-BR",200.654765,-51.877811,-90.000000,top
"U203","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",202.107443,-84.168311,180.000000,top
"U204","?","PWRM-TH_BXXXXS-2WR2",214.881739,-63.086311,-90.000000,top
"U205","?","MSOP-10_L3.0-W3.0-P0.50-LS5.0-BL",214.545973,-109.822311,180.000000,top
"U206","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",214.991381,-94.549645,-90.000000,top
"U207","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",214.799973,-89.248311,180.000000,top
"U208","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",214.991381,-97.630319,90.000000,top
"U209","?","WSON-6_L2.0-W2.0-P0.65-TL-EP",211.751973,-100.438311,90.000000,top
"U210","?","SOT-563_L1.6-W1.2-P0.50-LS1.6-TL",211.374929,-116.278643,-90.000000,top
"U211","?","RELAY-SMD_HFD4-5-SR",213.099973,-123.150311,90.000000,top
"U212","?","RELAY-SMD_HFD4-5-SR",213.099973,-136.896311,90.000000,top
"U213","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",214.752795,-103.992311,180.000000,top
"U214","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",211.243973,-77.818311,-90.000000,top
"U215","?","LED-SMD_4P-L2.0-W2.0-BR",213.601295,-51.877811,-90.000000,top
"U216","?","LED-SMD_4P-L2.0-W2.0-BR",210.553295,-51.877811,-90.000000,top
"U217","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",212.005973,-84.168311,180.000000,top
"U218","?","PWRM-TH_BXXXXS-2WR2",224.780269,-63.086311,-90.000000,top
"U219","?","MSOP-10_L3.0-W3.0-P0.50-LS5.0-BL",224.444503,-109.822311,180.000000,top
"U220","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",224.889911,-94.549645,-90.000000,top
"U221","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",224.698503,-89.248311,180.000000,top
"U222","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",224.889911,-97.630319,90.000000,top
"U223","?","WSON-6_L2.0-W2.0-P0.65-TL-EP",221.650503,-100.438311,90.000000,top
"U224","?","SOT-563_L1.6-W1.2-P0.50-LS1.6-TL",221.273459,-116.278643,-90.000000,top
"U225","?","RELAY-SMD_HFD4-5-SR",222.998503,-123.150311,90.000000,top
"U226","?","RELAY-SMD_HFD4-5-SR",222.998503,-136.896311,90.000000,top
"U227","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",224.651325,-103.992311,180.000000,top
"U228","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",221.142503,-77.818311,-90.000000,top
"U229","?","LED-SMD_4P-L2.0-W2.0-BR",223.499825,-51.877811,-90.000000,top
"U230","?","LED-SMD_4P-L2.0-W2.0-BR",220.451825,-51.877811,-90.000000,top
"U231","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",221.904503,-84.168311,180.000000,top
"U232","?","PWRM-TH_BXXXXS-2WR2",234.678799,-63.086311,-90.000000,top
"U233","?","MSOP-10_L3.0-W3.0-P0.50-LS5.0-BL",234.343033,-109.822311,180.000000,top
"U234","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",234.788441,-94.549645,-90.000000,top
"U235","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",234.597033,-89.248311,180.000000,top
"U236","?","SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BL",234.788441,-97.630319,90.000000,top
"U237","?","WSON-6_L2.0-W2.0-P0.65-TL-EP",231.549033,-100.438311,90.000000,top
"U238","?","SOT-563_L1.6-W1.2-P0.50-LS1.6-TL",231.171989,-116.278643,-90.000000,top
"U239","?","RELAY-SMD_HFD4-5-SR",232.897033,-123.150311,90.000000,top
"U240","?","RELAY-SMD_HFD4-5-SR",232.897033,-136.896311,90.000000,top
"U241","?","QFN-16_L3.0-W3.0-P0.50-BL-EP1.7",234.549855,-103.992311,180.000000,top
"U242","?","SOIC-8_L4.9-W3.9-P1.27-LS6.0-TL",231.041033,-77.818311,-90.000000,top
"U243","?","LED-SMD_4P-L2.0-W2.0-BR",233.398355,-51.877811,-90.000000,top
"U244","?","LED-SMD_4P-L2.0-W2.0-BR",230.350355,-51.877811,-90.000000,top
"U245","?","SOT-23-5_L3.0-W1.7-P0.95-LS2.8-BL",231.803033,-84.168311,180.000000,top
"U246","?","IDC-TH_Z-231012820106",246.230000,-122.465000,90.000000,top
"U247","?","CONN-TH_22P-P2.00_5018762240",248.625000,-91.575000,90.000000,top
"U248","?","HDR-SMD_8P-P2.54-V-M-R2-C4-LS7.4",74.650000,-108.765000,-90.000000,top
